,,,,,,"ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)",CV,CV
,,,,,,ICC,F,df1,df2,pval,CI95%,ICC,F,df1,df2,pval,CI95%,ICC,F,df1,df2,pval,CI95%,ICC,F,df1,df2,pval,CI95%,WCV,pval
parc,measure,connections,metric,stat,map,,,,,,,,,,,,,,,,,,,,,,,,,,
Schaefer400,pearson,all,delta,poly2,GABAa,0.5873024441521218,3.855530804008652,111,111,3.720094143247261e-12,[0.45 0.7 ],0.7400006801675871,3.855530804008652,111,111,3.720094143247261e-12,[0.62 0.82],0.5880985868015026,3.855530804008652,111,111,3.720094143247261e-12,[0.45 0.7 ],0.7406323406986438,3.855530804008652,111,111,3.720094143247261e-12,[0.62 0.82],0.9087193237336794,0.15400000000000003
Schaefer400,pearson,all,delta,poly2,HDAC,0.599293295109126,3.972348912483417,111,111,1.3714923804022952e-12,[0.47 0.71],0.74944764283306,3.972348912483417,111,111,1.3714923804022952e-12,[0.64 0.83],0.597775611647271,3.972348912483417,111,111,1.3714923804022952e-12,[0.46 0.7 ],0.7482597772674445,3.972348912483417,111,111,1.3714923804022952e-12,[0.63 0.83],9.159349992186954,0.489
Schaefer400,pearson,all,delta,poly2,KOR,0.47091359674223493,2.781342639297425,111,111,6.97166285361099e-08,[0.31 0.6 ],0.640300827710356,2.781342639297425,111,111,6.97166285361099e-08,[0.48 0.75],0.4710873383398017,2.781342639297425,111,111,6.97166285361099e-08,[0.31 0.6 ],0.6404614138973532,2.781342639297425,111,111,6.97166285361099e-08,[0.48 0.75],7.427236722854939,0.20199999999999996
Schaefer400,pearson,all,delta,poly2,M1,0.6708116004945043,5.044375297468496,111,111,2.737044260281081e-16,[0.55 0.76],0.8029769488025656,5.044375297468496,111,111,2.737044260281081e-16,[0.71 0.86],0.6691138618017911,5.044375297468496,111,111,2.737044260281081e-16,[0.55 0.76],0.8017593971444101,5.044375297468496,111,111,2.737044260281081e-16,[0.71 0.86],0.9362355083904442,0.5549999999999999
Schaefer400,pearson,all,delta,poly2,mGluR5,0.4609467876863587,2.6963241628413077,111,111,1.5916585780914436e-07,[0.3 0.6],0.6310247458312169,2.6963241628413077,111,111,1.5916585780914436e-07,[0.46 0.75],0.45892191488350664,2.6963241628413077,111,111,1.5916585780914436e-07,[0.3  0.59],0.6291247121613786,2.6963241628413077,111,111,1.5916585780914436e-07,[0.46 0.74],23.83649618250783,0.817
Schaefer400,pearson,all,delta,poly2,MOR,0.606530611004601,4.0801369440842254,111,111,5.530960192856881e-13,[0.48 0.71],0.755081299851888,4.0801369440842254,111,111,5.530960192856881e-13,[0.64 0.83],0.6063098255000818,4.0801369440842254,111,111,5.530960192856881e-13,[0.47 0.71],0.7549101871568561,4.0801369440842254,111,111,5.530960192856881e-13,[0.64 0.83],4.394430636900473,0.975
Schaefer400,pearson,all,delta,poly2,NET,0.6038552993894692,4.035408374213113,111,111,8.05057921343111e-13,[0.47 0.71],0.7530047126063498,4.035408374213113,111,111,8.05057921343111e-13,[0.64 0.83],0.6028127509494121,4.035408374213113,111,111,8.05057921343111e-13,[0.47 0.71],0.7521936053882042,4.035408374213113,111,111,8.05057921343111e-13,[0.64 0.83],0.26923882152744866,0.001
Schaefer400,pearson,all,delta,poly2,NMDA,0.666648716411188,4.964065885169529,111,111,4.989358626139498e-16,[0.55 0.76],0.7999870756768585,4.964065885169529,111,111,4.989358626139498e-16,[0.71 0.86],0.664658298800274,4.964065885169529,111,111,4.989358626139498e-16,[0.55 0.76],0.7985522305440053,4.964065885169529,111,111,4.989358626139498e-16,[0.71 0.86],0.8959934209155693,0.255
Schaefer400,pearson,all,delta,poly2,SV2A,0.6462410062834745,4.634948625341309,111,111,6.215291565839972e-15,[0.52 0.74],0.7851110545987638,4.634948625341309,111,111,6.215291565839972e-15,[0.69 0.85],0.6450721855731454,4.634948625341309,111,111,6.215291565839972e-15,[0.52 0.74],0.7842478782758111,4.634948625341309,111,111,6.215291565839972e-15,[0.69 0.85],2.0388093373202305,0.03500000000000003
Schaefer400,pearson,all,delta,poly2,VAChT,0.48928116731853666,2.9618997261712736,111,111,1.2318763588204898e-08,[0.34 0.62],0.6570702404026117,2.9618997261712736,111,111,1.2318763588204898e-08,[0.5  0.76],0.49519166606147985,2.9618997261712736,111,111,1.2318763588204898e-08,[0.34 0.62],0.6623788472094364,2.9618997261712736,111,111,1.2318763588204898e-08,[0.51 0.77],0.7134873963125535,0.001
Schaefer400,pearson,all,delta,poly2,VMAT2,0.5914653640987002,4.093580112998844,111,111,4.94285551558967e-13,[0.45 0.7 ],0.743296558557109,4.093580112998844,111,111,4.94285551558967e-13,[0.62 0.83],0.6073488674702516,4.093580112998844,111,111,4.94285551558967e-13,[0.48 0.71],0.7557150532306481,4.093580112998844,111,111,4.94285551558967e-13,[0.64 0.83],3.7560749188994076,0.999
Schaefer400Subcortical,pearson,all,original,auc,5HT1a,0.6081547162974941,4.459412625861526,111,111,2.488297716880653e-14,[0.46 0.72],0.7563385663509642,4.459412625861526,111,111,2.488297716880653e-14,[0.63 0.84],0.6336602237160286,4.459412625861526,111,111,2.488297716880653e-14,[0.51 0.73],0.7757552207210681,4.459412625861526,111,111,2.488297716880653e-14,[0.67 0.85],0.3472185405504364,0.001
Schaefer400Subcortical,pearson,all,original,auc,5HT1b,0.4501194614958214,2.645828711687844,111,111,2.6054729271842244e-07,[0.29 0.59],0.6208032833812408,2.645828711687844,111,111,2.6054729271842244e-07,[0.45 0.74],0.45142787603038653,2.645828711687844,111,111,2.6054729271842244e-07,[0.29 0.59],0.6220465838991998,2.645828711687844,111,111,2.6054729271842244e-07,[0.45 0.74],0.24749973685421803,0.001
Schaefer400Subcortical,pearson,all,original,auc,5HT2a,0.6003169247572299,3.984658807284237,111,111,1.2356269858507662e-12,[0.47 0.71],0.750247548432694,3.984658807284237,111,111,1.2356269858507662e-12,[0.64 0.83],0.5987689273582099,3.984658807284237,111,111,1.2356269858507662e-12,[0.47 0.71],0.7490374839190924,3.984658807284237,111,111,1.2356269858507662e-12,[0.64 0.83],1.2445245911517229,0.02200000000000002
Schaefer400Subcortical,pearson,all,original,auc,5HT4,0.579465050234729,3.810999667089668,111,111,5.462425581649248e-12,[0.44 0.69],0.7337484930718955,3.810999667089668,111,111,5.462425581649248e-12,[0.61 0.82],0.5842859824578067,3.810999667089668,111,111,5.462425581649248e-12,[0.45 0.69],0.7376016564274155,3.810999667089668,111,111,5.462425581649248e-12,[0.62 0.82],1.2236007701445932,0.016000000000000014
Schaefer400Subcortical,pearson,all,original,auc,5HT6,0.5697193772553065,3.670194413925613,111,111,1.8658084360566038e-11,[0.43 0.68],0.725886913941873,3.670194413925613,111,111,1.8658084360566038e-11,[0.6  0.81],0.57175230349375,3.670194413925613,111,111,1.8658084360566038e-11,[0.43 0.68],0.7275348694865439,3.670194413925613,111,111,1.8658084360566038e-11,[0.6  0.81],4.03793572685254,0.007000000000000006
Schaefer400Subcortical,pearson,all,original,auc,5HTT,0.632821306747692,4.730829846073126,111,111,2.9499208107326813e-15,[0.5  0.74],0.7751262237117258,4.730829846073126,111,111,2.9499208107326813e-15,[0.66 0.85],0.6510104027306904,4.730829846073126,111,111,2.9499208107326813e-15,[0.53 0.75],0.7886205945812953,4.730829846073126,111,111,2.9499208107326813e-15,[0.69 0.85],0.16599975943418713,0.001
Schaefer400Subcortical,pearson,all,original,auc,A4B2,0.5821410023803271,3.793613191154629,111,111,6.349917054133912e-12,[0.45 0.69],0.7358901659264216,3.793613191154629,111,111,6.349917054133912e-12,[0.62 0.82],0.5827781841700365,3.793613191154629,111,111,6.349917054133912e-12,[0.45 0.69],0.7363990608395057,3.793613191154629,111,111,6.349917054133912e-12,[0.62 0.82],0.3821458750885033,0.001
Schaefer400Subcortical,pearson,all,original,auc,CB1,0.571359863258926,3.6977258956091523,111,111,1.4650129343603045e-11,[0.43 0.68],0.7272170769004532,3.6977258956091523,111,111,1.4650129343603045e-11,[0.6  0.81],0.5742620909684513,3.6977258956091523,111,111,1.4650129343603045e-11,[0.44 0.69],0.7295635132967954,3.6977258956091523,111,111,1.4650129343603045e-11,[0.61 0.81],3.9920961798587844,0.267
Schaefer400Subcortical,pearson,all,original,auc,CMRglu,0.534710230811613,3.2875509814096513,111,111,5.840488157866422e-10,[0.39 0.65],0.6968223969274485,3.2875509814096513,111,111,5.840488157866422e-10,[0.56 0.79],0.5335332434128994,3.2875509814096513,111,111,5.840488157866422e-10,[0.39 0.65],0.6958222075779901,3.2875509814096513,111,111,5.840488157866422e-10,[0.56 0.79],0.22021968471711229,0.001
Schaefer400Subcortical,pearson,all,original,auc,D1,0.5128820762450585,3.228721127546171,111,111,1.0052187453977596e-09,[0.36 0.64],0.6780198989706071,3.228721127546171,111,111,1.0052187453977596e-09,[0.53 0.78],0.5270437705215729,3.228721127546171,111,111,1.0052187453977596e-09,[0.38 0.65],0.6902798475011064,3.228721127546171,111,111,1.0052187453977596e-09,[0.55 0.79],2.0180277086876908,0.486
Schaefer400Subcortical,pearson,all,original,auc,D23,0.5549734319676111,3.6203072369832556,111,111,2.8977439239941057e-11,[0.41 0.67],0.7138043911983324,3.6203072369832556,111,111,2.8977439239941057e-11,[0.58 0.8 ],0.5671283537183421,3.6203072369832556,111,111,2.8977439239941057e-11,[0.43 0.68],0.723780349417724,3.6203072369832556,111,111,2.8977439239941057e-11,[0.6  0.81],1.009572865073841,0.726
Schaefer400Subcortical,pearson,all,original,auc,DAT,0.6884167371439995,5.899858192094463,111,111,6.412171002309914e-19,[0.56 0.78],0.8154583190267045,5.899858192094463,111,111,6.412171002309914e-19,[0.71 0.88],0.7101389703499259,5.899858192094463,111,111,6.412171002309914e-19,[0.6  0.79],0.8305044007091639,5.899858192094463,111,111,6.412171002309914e-19,[0.75 0.88],0.21165229074973888,0.001
Schaefer400Subcortical,pearson,all,original,auc,FDOPA,0.5317178774478473,3.5041925737201765,111,111,8.156252251633526e-11,[0.37 0.66],0.6942765182499496,3.5041925737201765,111,111,8.156252251633526e-11,[0.54 0.79],0.5559692514771571,3.5041925737201765,111,111,8.156252251633526e-11,[0.41 0.67],0.7146275557172465,3.5041925737201765,111,111,8.156252251633526e-11,[0.59 0.8 ],3.5061173642193886,0.42900000000000005
Schaefer400Subcortical,pearson,all,original,auc,GABAa5,0.5660641499475841,3.8990616057859464,111,111,2.560609577049839e-12,[0.41 0.69],0.7229131066776928,3.8990616057859464,111,111,2.560609577049839e-12,[0.58 0.82],0.5917585527730582,3.8990616057859464,111,111,2.560609577049839e-12,[0.46 0.7 ],0.743528032869225,3.8990616057859464,111,111,2.560609577049839e-12,[0.63 0.82],1.7923853730090833,0.851
Schaefer400Subcortical,pearson,all,original,auc,GABAa,0.5893381120825681,3.844592198965969,111,111,4.0874320581804e-12,[0.45 0.7 ],0.7416145219223828,3.844592198965969,111,111,4.0874320581804e-12,[0.62 0.82],0.5871685545737203,3.844592198965969,111,111,4.0874320581804e-12,[0.45 0.7 ],0.7398943897693604,3.844592198965969,111,111,4.0874320581804e-12,[0.62 0.82],0.3343631499440116,0.001
Schaefer400Subcortical,pearson,all,original,auc,HDAC,0.5946027228599282,3.940806701708378,111,111,1.793063562628513e-12,[0.46 0.7 ],0.7457691051643323,3.940806701708378,111,111,1.793063562628513e-12,[0.63 0.82],0.5952078029467411,3.940806701708378,111,111,1.793063562628513e-12,[0.46 0.7 ],0.7462448489121554,3.940806701708378,111,111,1.793063562628513e-12,[0.63 0.83],0.5110454848003395,0.001
Schaefer400Subcortical,pearson,all,original,auc,KOR,0.6657620223331253,5.102233974796807,111,111,1.7822209468314959e-16,[0.55 0.76],0.799348302347097,5.102233974796807,111,111,1.7822209468314959e-16,[0.71 0.86],0.6722511774769181,5.102233974796807,111,111,1.7822209468314959e-16,[0.56 0.76],0.8040074200948764,5.102233974796807,111,111,1.7822209468314959e-16,[0.72 0.87],0.157365456650949,0.001
Schaefer400Subcortical,pearson,all,original,auc,M1,0.506326758372661,3.034907388893421,111,111,6.163216099930077e-09,[0.35 0.63],0.6722668312945115,3.034907388893421,111,111,6.163216099930077e-09,[0.52 0.77],0.504325674114542,3.034907388893421,111,111,6.163216099930077e-09,[0.35 0.63],0.6705006539377081,3.034907388893421,111,111,6.163216099930077e-09,[0.52 0.77],3.5840003557180813,0.052000000000000046
Schaefer400Subcortical,pearson,all,original,auc,mGluR5,0.5484515593597192,3.565800759661594,111,111,4.7017752224833104e-11,[0.4  0.67],0.7083871058730472,3.565800759661594,111,111,4.7017752224833104e-11,[0.57 0.8 ],0.5619607369489695,3.565800759661594,111,111,4.7017752224833104e-11,[0.42 0.68],0.7195580831905753,3.565800759661594,111,111,4.7017752224833104e-11,[0.59 0.81],0.2250896268239065,0.001
Schaefer400Subcortical,pearson,all,original,auc,MOR,0.6172053518212305,4.326998157736694,111,111,7.227887549141574e-14,[0.49 0.72],0.7632986758622325,4.326998157736694,111,111,7.227887549141574e-14,[0.66 0.84],0.6245540282203234,4.326998157736694,111,111,7.227887549141574e-14,[0.5  0.73],0.7688928990616751,4.326998157736694,111,111,7.227887549141574e-14,[0.66 0.84],1.1850390152144268,0.998
Schaefer400Subcortical,pearson,all,original,auc,NET,0.6910508788303931,5.465060573884507,111,111,1.291783805956155e-17,[0.58 0.78],0.8173034738119233,5.465060573884507,111,111,1.291783805956155e-17,[0.73 0.87],0.6906448165267061,5.465060573884507,111,111,1.291783805956155e-17,[0.58 0.78],0.8170194114995488,5.465060573884507,111,111,1.291783805956155e-17,[0.73 0.87],0.18012257915703211,0.001
Schaefer400Subcortical,pearson,all,original,auc,NMDA,0.4817036306857148,2.883859212427765,111,111,2.596659322572232e-08,[0.33 0.61],0.6502024031118667,2.883859212427765,111,111,2.596659322572232e-08,[0.49 0.76],0.4850482752824044,2.883859212427765,111,111,2.596659322572232e-08,[0.33 0.61],0.6532424344119926,2.883859212427765,111,111,2.596659322572232e-08,[0.5  0.76],68.11055793094397,0.994
Schaefer400Subcortical,pearson,all,original,auc,SV2A,0.3899044075009767,2.3111965696107313,111,111,7.0771199897612064e-06,[0.22 0.53],0.5610521204145511,2.3111965696107313,111,111,7.0771199897612064e-06,[0.36 0.7 ],0.3959887436597814,2.3111965696107313,111,111,7.0771199897612064e-06,[0.23 0.54],0.5673236914814098,2.3111965696107313,111,111,7.0771199897612064e-06,[0.37 0.7 ],4.600417184520889,0.994
Schaefer400Subcortical,pearson,all,original,auc,VAChT,0.6544835119556823,5.230169075738104,111,111,6.974271132974855e-17,[0.51 0.76],0.7911635349959457,5.230169075738104,111,111,6.974271132974855e-17,[0.68 0.86],0.6789814247917413,5.230169075738104,111,111,6.974271132974855e-17,[0.57 0.77],0.8088015921628928,5.230169075738104,111,111,6.974271132974855e-17,[0.72 0.87],0.18811962870082008,0.001
Schaefer400Subcortical,pearson,all,original,auc,VMAT2,0.5657643036250697,3.9596510389805637,111,111,1.5275628154579557e-12,[0.4  0.69],0.7226685425324971,3.9596510389805637,111,111,1.5275628154579557e-12,[0.57 0.82],0.5967458225828944,3.9596510389805637,111,111,1.5275628154579557e-12,[0.46 0.7 ],0.7474524926172645,3.9596510389805637,111,111,1.5275628154579557e-12,[0.63 0.83],0.6633490262954622,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,5HT1a,0.5536925003551344,3.528521416573372,111,111,6.558619497849793e-11,[0.41 0.67],0.7127439956472397,3.528521416573372,111,111,6.558619497849793e-11,[0.58 0.8 ],0.558354744071553,3.528521416573372,111,111,6.558619497849793e-11,[0.42 0.67],0.7165951734618851,3.528521416573372,111,111,6.558619497849793e-11,[0.59 0.81],0.15193528464992628,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,5HT1b,0.673156084581517,5.083644790536073,111,111,2.0449539046971326e-16,[0.56 0.76],0.8046542588402731,5.083644790536073,111,111,2.0449539046971326e-16,[0.72 0.87],0.6712497082158266,5.083644790536073,111,111,2.0449539046971326e-16,[0.56 0.76],0.8032907409538836,5.083644790536073,111,111,2.0449539046971326e-16,[0.71 0.86],0.18474834845206162,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,5HT2a,0.5876943361479852,3.9092695125462487,111,111,2.346550753595901e-12,[0.45 0.7 ],0.740311686913025,3.9092695125462487,111,111,2.346550753595901e-12,[0.62 0.82],0.59260741442515,3.9092695125462487,111,111,2.346550753595901e-12,[0.46 0.7 ],0.7441977339268523,3.9092695125462487,111,111,2.346550753595901e-12,[0.63 0.82],0.17257934201251693,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,5HT4,0.6408461357005182,4.642682318751233,111,111,5.850805515250769e-15,[0.52 0.74],0.7811166711581095,4.642682318751233,111,111,5.850805515250769e-15,[0.68 0.85],0.6455586391327068,4.642682318751233,111,111,5.850805515250769e-15,[0.52 0.74],0.7846072741266141,4.642682318751233,111,111,5.850805515250769e-15,[0.69 0.85],0.18373593180110284,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,5HT6,0.6364488414676829,4.526043940225215,111,111,1.4645263923613854e-14,[0.51 0.73],0.7778414153135036,4.526043940225215,111,111,1.4645263923613854e-14,[0.68 0.85],0.6380774344840824,4.526043940225215,111,111,1.4645263923613854e-14,[0.51 0.74],0.7790564976374842,4.526043940225215,111,111,1.4645263923613854e-14,[0.68 0.85],0.1920976297040163,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,5HTT,0.5643033474560956,3.5765613215666128,111,111,4.2722461695361454e-11,[0.42 0.68],0.7214755991844907,3.5765613215666128,111,111,4.2722461695361454e-11,[0.6  0.81],0.5629906693099055,3.5765613215666128,111,111,4.2722461695361454e-11,[0.42 0.68],0.7204018301126239,3.5765613215666128,111,111,4.2722461695361454e-11,[0.59 0.81],0.1737683741671557,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,A4B2,0.5506545108020623,3.4496558468522562,111,111,1.332627677535879e-10,[0.41 0.67],0.7102220474852792,3.4496558468522562,111,111,1.332627677535879e-10,[0.58 0.8 ],0.5505270365089413,3.4496558468522562,111,111,1.332627677535879e-10,[0.41 0.67],0.7101160102934673,3.4496558468522562,111,111,1.332627677535879e-10,[0.58 0.8 ],0.24060064276665313,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,CB1,0.5720088975597505,3.8194364503305924,111,111,5.078184212766073e-12,[0.43 0.69],0.727742569965968,3.8194364503305924,111,111,5.078184212766073e-12,[0.6  0.81],0.5850137208754338,3.8194364503305924,111,111,5.078184212766073e-12,[0.45 0.69],0.7381812701940768,3.8194364503305924,111,111,5.078184212766073e-12,[0.62 0.82],0.1587510798338921,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,CMRglu,0.5780225719997925,3.7190198252260998,111,111,1.2157631299509076e-11,[0.44 0.69],0.7325910063089623,3.7190198252260998,111,111,1.2157631299509076e-11,[0.61 0.82],0.5761831748812001,3.7190198252260998,111,111,1.2157631299509076e-11,[0.44 0.69],0.7311119469659713,3.7190198252260998,111,111,1.2157631299509076e-11,[0.61 0.82],0.20973037162607008,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,D1,0.5751619353767441,3.9040784403128947,111,111,2.4530382183005326e-12,[0.43 0.69],0.7302892768789235,3.9040784403128947,111,111,2.4530382183005326e-12,[0.6  0.82],0.5921761806337679,3.9040784403128947,111,111,2.4530382183005326e-12,[0.46 0.7 ],0.7438576055045005,3.9040784403128947,111,111,2.4530382183005326e-12,[0.63 0.82],0.19135498076595442,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,D23,0.6027709568488331,4.147376644893473,111,111,3.1579639410424663e-13,[0.47 0.71],0.7521610673978342,4.147376644893473,111,111,3.1579639410424663e-13,[0.64 0.83],0.6114525635142462,4.147376644893473,111,111,3.1579639410424663e-13,[0.48 0.72],0.7588837268418178,4.147376644893473,111,111,3.1579639410424663e-13,[0.65 0.83],0.18880909141926647,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,DAT,0.5266968109639936,3.221937255537541,111,111,1.070412963545807e-09,[0.38 0.65],0.6899821984057521,3.221937255537541,111,111,1.070412963545807e-09,[0.55 0.79],0.5262838173692002,3.221937255537541,111,111,1.070412963545807e-09,[0.38 0.65],0.6896277237300942,3.221937255537541,111,111,1.070412963545807e-09,[0.55 0.79],0.23227667757920656,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,FDOPA,0.5603864290829762,3.7287070572640744,111,111,1.1170481968067885e-11,[0.41 0.68],0.7182662174424445,3.7287070572640744,111,111,1.1170481968067885e-11,[0.58 0.81],0.5770514062765487,3.7287070572640744,111,111,1.1170481968067885e-11,[0.44 0.69],0.7318105218129561,3.7287070572640744,111,111,1.1170481968067885e-11,[0.61 0.82],0.17774847743764896,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,GABAa5,0.5370236942737459,3.5174804216295765,111,111,7.240124661613159e-11,[0.38 0.66],0.6987838850818668,3.5174804216295765,111,111,7.240124661613159e-11,[0.55 0.8 ],0.5572753363967992,3.5174804216295765,111,111,7.240124661613159e-11,[0.42 0.67],0.7157055960138875,3.5174804216295765,111,111,7.240124661613159e-11,[0.59 0.8 ],0.16439469264129003,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,GABAa,0.5937744693216528,3.907628477258734,111,111,2.379697559815147e-12,[0.46 0.7 ],0.74511730580598,3.907628477258734,111,111,2.379697559815147e-12,[0.63 0.82],0.5924711886264984,3.907628477258734,111,111,2.379697559815147e-12,[0.46 0.7 ],0.7440903080168162,3.907628477258734,111,111,2.379697559815147e-12,[0.63 0.82],0.1739992410883913,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,HDAC,0.5380084679957126,3.308385491611264,111,111,4.822880109021137e-10,[0.39 0.66],0.6996170426770529,3.308385491611264,111,111,4.822880109021137e-10,[0.56 0.79],0.5357889854809548,3.308385491611264,111,111,4.822880109021137e-10,[0.39 0.66],0.6977377628648179,3.308385491611264,111,111,4.822880109021137e-10,[0.56 0.79],0.2512410734410379,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,KOR,0.6193686872998974,4.2259131465156,111,111,1.6506738839396757e-13,[0.49 0.72],0.7649508010836249,4.2259131465156,111,111,1.6506738839396757e-13,[0.66 0.84],0.617291764342944,4.2259131465156,111,111,1.6506738839396757e-13,[0.49 0.72],0.7633647532901778,4.2259131465156,111,111,1.6506738839396757e-13,[0.66 0.84],0.2580392258074157,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,M1,0.6146302435385848,4.215121878139275,111,111,1.8039027734177165e-13,[0.49 0.72],0.761326311083553,4.215121878139275,111,111,1.8039027734177165e-13,[0.65 0.84],0.616499854321029,4.215121878139275,111,111,1.8039027734177165e-13,[0.49 0.72],0.7627589358243086,4.215121878139275,111,111,1.8039027734177165e-13,[0.66 0.84],0.23075281887058674,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,mGluR5,0.5453969579198736,3.501693631319499,111,111,8.341244996287717e-11,[0.4  0.66],0.7058341290563762,3.501693631319499,111,111,8.341244996287717e-11,[0.57 0.8 ],0.5557227648533299,3.501693631319499,111,111,8.341244996287717e-11,[0.41 0.67],0.7144239030348344,3.501693631319499,111,111,8.341244996287717e-11,[0.58 0.8 ],0.2139017580378638,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,MOR,0.5942109977243711,4.050993308507608,111,111,7.061897247240566e-13,[0.46 0.7 ],0.7454609190032779,4.050993308507608,111,111,7.061897247240566e-13,[0.63 0.83],0.6040382796327777,4.050993308507608,111,111,7.061897247240566e-13,[0.47 0.71],0.7531469632645723,4.050993308507608,111,111,7.061897247240566e-13,[0.64 0.83],0.1516791249878594,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,NET,0.6151491265221398,4.3238279629012375,111,111,7.416373401157981e-14,[0.48 0.72],0.7617242475271928,4.3238279629012375,111,111,7.416373401157981e-14,[0.65 0.84],0.6243304603497943,4.3238279629012375,111,111,7.416373401157981e-14,[0.5  0.73],0.7687234532502047,4.3238279629012375,111,111,7.416373401157981e-14,[0.66 0.84],4.2634565381748395,0.03200000000000003
Schaefer400Subcortical,pearson,all,inverted,auc,NMDA,0.6328926368699634,4.489761728557843,111,111,1.9535100853674017e-14,[0.51 0.73],0.7751797302278659,4.489761728557843,111,111,1.9535100853674017e-14,[0.67 0.85],0.6356854634335106,4.489761728557843,111,111,1.9535100853674017e-14,[0.51 0.73],0.7772710311909558,4.489761728557843,111,111,1.9535100853674017e-14,[0.68 0.85],0.2028737157323286,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,SV2A,0.5966236852876646,3.9986830006937857,111,111,1.0973755920841521e-12,[0.46 0.7 ],0.7473566761978364,3.9986830006937857,111,111,1.0973755920841521e-12,[0.63 0.83],0.5998946122963964,3.9986830006937857,111,111,1.0973755920841521e-12,[0.47 0.71],0.7499176604330735,3.9986830006937857,111,111,1.0973755920841521e-12,[0.64 0.83],0.2118011033723531,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,VAChT,0.5866960386244026,3.8139640440623994,111,111,5.3241668978007616e-12,[0.45 0.7 ],0.7395191320109967,3.8139640440623994,111,111,5.3241668978007616e-12,[0.62 0.82],0.5845419737883536,3.8139640440623994,111,111,5.3241668978007616e-12,[0.45 0.69],0.7378056037112344,3.8139640440623994,111,111,5.3241668978007616e-12,[0.62 0.82],0.26423472177568896,0.001
Schaefer400Subcortical,pearson,all,inverted,auc,VMAT2,0.5842765756859817,3.981118004883455,111,111,1.2732454698478856e-12,[0.44 0.7 ],0.737594160833936,3.981118004883455,111,111,1.2732454698478856e-12,[0.61 0.82],0.5984837142908052,3.981118004883455,111,111,1.2732454698478856e-12,[0.47 0.71],0.7488142781064651,3.981118004883455,111,111,1.2732454698478856e-12,[0.63 0.83],0.17657282871120242,0.001
Schaefer400Subcortical,pearson,all,delta,auc,5HT1a,0.5180062073768203,3.3796172847492123,111,111,2.5148961538479917e-10,[0.35 0.65],0.6824823309147823,3.3796172847492123,111,111,2.5148961538479917e-10,[0.52 0.79],0.5433390933576688,3.3796172847492123,111,111,2.5148961538479917e-10,[0.4  0.66],0.7041085082288523,3.3796172847492123,111,111,2.5148961538479917e-10,[0.57 0.8 ],0.8936961822625238,0.984
Schaefer400Subcortical,pearson,all,delta,auc,5HT1b,0.6260823275756743,4.347158051653222,111,111,6.137849737125696e-14,[0.5  0.73],0.7700499746640753,4.347158051653222,111,111,6.137849737125696e-14,[0.67 0.84],0.6259695373355115,4.347158051653222,111,111,6.137849737125696e-14,[0.5  0.73],0.7699646555018398,4.347158051653222,111,111,6.137849737125696e-14,[0.67 0.84],5.1135107432506945,0.10199999999999998
Schaefer400Subcortical,pearson,all,delta,auc,5HT2a,0.56559861436428,3.650142583347121,111,111,2.2262737478608185e-11,[0.43 0.68],0.7225333609457039,3.650142583347121,111,111,2.2262737478608185e-11,[0.6  0.81],0.5699056611377232,3.650142583347121,111,111,2.2262737478608185e-11,[0.43 0.68],0.7260380992889828,3.650142583347121,111,111,2.2262737478608185e-11,[0.6  0.81],0.32229094749791737,0.001
Schaefer400Subcortical,pearson,all,delta,auc,5HT4,0.5670645702330874,3.7281488809848256,111,111,1.1225089963403953e-11,[0.43 0.68],0.7237284040551583,3.7281488809848256,111,111,1.1225089963403953e-11,[0.6  0.81],0.5770014755577197,3.7281488809848256,111,111,1.1225089963403953e-11,[0.44 0.69],0.7317703686404712,3.7281488809848256,111,111,1.1225089963403953e-11,[0.61 0.82],0.25923746499573164,0.001
