parc,metric,map,effect,converged,df_model,df_resid,beta,chi2,p,pmeff
Schaefer200,inverted,5HT1a,treat,True,7,106,-0.16788292631671808,0.7852893376829435,0.37552833804524455,0.9885161139782368
Schaefer200,inverted,5HT1a,session,True,7,106,-0.16788292631671808,0.557170968903045,0.4554023532170759,0.9968650717611798
Schaefer200,inverted,5HT1a,treat*session,True,7,106,-0.16788292631671808,0.28592385699844436,0.592844538059744,0.9998014319876822
Schaefer200,inverted,5HT1b,treat,True,7,106,-1.1344806380480326,0.11948099184910849,0.7295980787569751,0.9999959107643621
Schaefer200,inverted,5HT1b,session,True,7,106,-1.1344806380480326,0.417879298809055,0.5179971341476216,0.9990155717746623
Schaefer200,inverted,5HT1b,treat*session,True,7,106,-1.1344806380480326,16.453817840096328,4.9849689636142006e-05,0.00047280946538252877
Schaefer200,inverted,5HT2a,treat,True,7,106,-0.8902865238932123,5.630226484661483,0.017653350454853924,0.15546411226186507
Schaefer200,inverted,5HT2a,session,True,7,106,-0.8902865238932123,0.00927151183905719,0.9232912933504229,0.9999999999736461
Schaefer200,inverted,5HT2a,treat*session,True,7,106,-0.8902865238932123,14.416513125010725,0.00014651191768321354,0.0013890520955632812
Schaefer200,inverted,5HT4,treat,True,7,106,-0.4728481086325214,4.658507598051393,0.03090003835191586,0.2575235996423777
Schaefer200,inverted,5HT4,session,True,7,106,-0.4728481086325214,1.1420953722168745,0.28520999986248474,0.958634945968512
Schaefer200,inverted,5HT4,treat*session,True,7,106,-0.4728481086325214,3.0059042708630708,0.08296167217247025,0.5602751109501778
Schaefer200,inverted,5HT6,treat,True,7,106,-0.8148371362382172,5.546973555144719,0.01851266980048672,0.16244662855508696
Schaefer200,inverted,5HT6,session,True,7,106,-0.8148371362382172,0.006393782475538705,0.9362681698886012,0.9999999999954576
Schaefer200,inverted,5HT6,treat*session,True,7,106,-0.8148371362382172,11.380325300699738,0.0007422611706867898,0.007019477769308002
Schaefer200,inverted,5HTT,treat,True,7,106,0.0806352491470161,2.943237944162497,0.08623770279174559,0.5749536374613015
Schaefer200,inverted,5HTT,session,True,7,106,0.0806352491470161,0.5524905828537862,0.45730182532399977,0.9969672788757611
Schaefer200,inverted,5HTT,treat*session,True,7,106,0.0806352491470161,0.07745537081976406,0.7807758969584733,0.9999994412734897
Schaefer200,inverted,MOR,treat,True,7,106,-0.49329639549217047,2.7702915920841518,0.09602866664871082,0.6162467967760878
Schaefer200,inverted,MOR,session,True,7,106,-0.49329639549217047,0.01191180979173605,0.9130904671859056,0.9999999999138527
Schaefer200,inverted,MOR,treat*session,True,7,106,-0.49329639549217047,3.110205457098067,0.07780314536984582,0.5362412835722792
